Channel1_Column3,Channel2_Column3,Channel3_Column3,Channel4_Column3,Channel5_Column3,Channel6_Column3
-0.007782,-0.016958,-0.017395,-0.023205,-0.006315,0.001561
-0.006848,-0.014504,-0.016039,-0.022388,-0.005042,0.001927
-0.004765,-0.013314,-0.014592,-0.021869,-0.003768,0.002293
-0.00376,-0.01205,-0.013146,-0.021274,-0.000949,0.002659
-0.002682,-0.009522,-0.009891,-0.020012,0.000507,0.003318
-0.001677,-0.008258,-0.008174,-0.019344,0.002053,0.003611
0.000478,-0.006994,-0.006366,-0.018601,0.005054,0.003977
0.001627,-0.00454,-0.00275,-0.017041,0.00651,0.00449
0.002704,-0.003424,-0.000851,-0.016224,0.008147,0.004783
0.004931,-0.002234,0.000957,-0.015333,0.011239,0.005002
0.006008,-4e-06,0.004573,-0.013551,0.012786,0.005441
0.007086,0.001037,0.00629,-0.012585,0.014241,0.005661
0.009312,0.002079,0.008008,-0.01162,0.01697,0.005808
0.01039,0.004086,0.011262,-0.009614,0.018334,0.0061
0.011467,0.005127,0.012889,-0.0085,0.019517,0.006247
0.013622,0.006094,0.014426,-0.007386,0.021791,0.00632
0.014699,0.008028,0.01759,-0.005158,0.022882,0.006467
0.015705,0.008994,0.019127,-0.00397,0.023792,0.006613
0.01786,0.009961,0.020664,-0.002782,0.02552,0.006613
0.018937,0.01182,0.023647,-0.000405,0.026247,0.006759
0.019942,0.012787,0.025093,0.000857,0.026975,0.006759
0.021882,0.013828,0.026449,0.00212,0.028067,0.006833
0.022815,0.01472,0.02898,0.004571,0.028612,0.006906
0.023749,0.016653,0.030246,0.005759,0.028976,0.006833
0.025329,0.01762,0.031331,0.006947,0.029613,0.006906
0.026119,0.018587,0.03341,0.009324,0.029886,0.006906
0.026838,0.020446,0.034314,0.010438,0.029977,0.006906
0.028202,0.021413,0.035218,0.011552,0.029977,0.007052
0.028849,0.022379,0.036755,0.013706,0.029886,0.007199
0.029495,0.024164,0.037478,0.014745,0.029795,0.007345
0.030644,0.024982,0.038111,0.015711,0.029613,0.007418
0.031219,0.0258,0.039015,0.016602,0.029158,0.007565
0.03165,0.027436,0.039196,0.018236,0.028976,0.008004
0.03244,0.028105,0.039376,0.018979,0.028612,0.008224
0.032727,0.028849,0.039286,0.019647,0.028067,0.008517
0.033015,0.029964,0.038744,0.020761,0.027794,0.009103
0.03323,0.030485,0.038382,0.021207,0.02743,0.009395
0.033446,0.031005,0.03784,0.021578,0.026884,0.009688
0.033517,0.031675,0.036664,0.022023,0.02652,0.010274
0.033446,0.031972,0.036122,0.022098,0.026157,0.010567
0.03323,0.032195,0.035489,0.022172,0.025429,0.010787
0.033086,0.032493,0.034314,0.022098,0.025065,0.011006
0.032799,0.032567,0.033681,0.021875,0.02461,0.011006
0.032153,0.032567,0.033048,0.021652,0.023701,0.01086
0.03165,0.032344,0.032416,0.020984,0.023246,0.01064
0.031219,0.032195,0.030879,0.020538,0.0227,0.010347
0.030142,0.031898,0.030065,0.020018,0.021518,0.009615
0.029495,0.031228,0.029161,0.018756,0.02079,0.009249
0.028849,0.030708,0.027263,0.018087,0.020062,0.00881
0.027412,0.030187,0.026268,0.017345,0.018334,0.007858
0.026694,0.028998,0.025274,0.015785,0.017516,0.007345
0.025904,0.028328,0.023105,0.014968,0.016606,0.006833
0.024324,0.027585,0.021929,0.014151,0.014514,0.005808
0.023462,0.026767,0.020845,0.012443,0.013513,0.005368
0.0226,0.025056,0.018585,0.011626,0.012513,0.004929
0.020876,0.024238,0.0175,0.010809,0.01033,0.00449
0.020014,0.023272,0.016415,0.009249,0.009238,0.003831
0.019081,0.021413,0.014426,0.008581,0.008147,0.003465
0.017357,0.020446,0.013432,0.007913,0.007146,0.003172
0.016423,0.019405,0.012528,0.00665,0.005054,0.002732
0.015561,0.017546,0.010901,0.006056,0.004054,0.002513
0.013766,0.016505,0.010177,0.005536,0.003144,0.002366
0.012904,0.015538,0.009454,0.005016,0.001507,0.002073
0.01197,0.014571,0.008189,0.004125,0.000688,0.001854
0.010102,0.012638,0.007556,0.003754,5.2e-05,0.00178
0.009097,0.011671,0.007013,0.003382,-0.00104,0.001414
0.008163,0.010705,0.006109,0.002714,-0.001495,0.001268
0.007229,0.008845,0.005657,0.002491,-0.001949,0.001121
0.005147,0.007953,0.005296,0.002194,-0.002586,0.000682
0.004141,0.006986,0.004663,0.001748,-0.002859,0.000463
0.002992,0.005276,0.004301,0.0016,-0.003223,0.000243
0.000837,0.004458,0.00403,0.001451,-0.003314,-0.00027
-0.00024,0.00364,0.003669,0.001303,-0.003405,-0.000489
-0.001318,0.002079,0.003488,0.001229,-0.003587,-0.000855
-0.003472,0.001261,0.003307,0.001229,-0.003678,-0.001441
-0.004478,0.000517,0.002945,0.001303,-0.003768,-0.001807
-0.005555,-0.000896,0.002765,0.001377,-0.00395,-0.002173
-0.006561,-0.001565,0.002584,0.001377,-0.004041,-0.002832
-0.008644,-0.002234,0.002222,0.0016,-0.004223,-0.003199
-0.009649,-0.003424,0.002041,0.001674,-0.004496,-0.003565
-0.010583,-0.004093,0.001861,0.001748,-0.00486,-0.004297
-0.012522,-0.004614,0.001318,0.001897,-0.005133,-0.004736
-0.013384,-0.005729,0.000957,0.001897,-0.005497,-0.005102
-0.014318,-0.006176,0.000505,0.001971,-0.006224,-0.005981
-0.01597,-0.006696,0.000143,0.001971,-0.006588,-0.00642
-0.016688,-0.007588,-0.000851,0.001971,-0.007043,-0.006933
-0.017406,-0.00796,-0.001394,0.001897,-0.007953,-0.007885
-0.018699,-0.008332,-0.002027,0.001823,-0.008407,-0.00847
-0.019274,-0.008853,-0.003202,0.001748,-0.008862,-0.008983
-0.019777,-0.009076,-0.003925,0.001674,-0.009772,-0.010081
-0.020567,-0.009299,-0.004558,0.001674,-0.010226,-0.010594
-0.020998,-0.009819,-0.005914,0.0016,-0.01059,-0.01118
-0.021213,-0.010042,-0.006547,0.001526,-0.011591,-0.012278
-0.021644,-0.010266,-0.00727,0.0016,-0.012046,-0.01279
-0.021788,-0.010712,-0.008626,0.0016,-0.0125,-0.013303
-0.02186,-0.011009,-0.009349,0.0016,-0.013501,-0.013742
-0.021931,-0.011232,-0.009982,0.001674,-0.014047,-0.014621
-0.021931,-0.011753,-0.011338,0.001674,-0.014501,-0.01506
-0.021788,-0.011976,-0.011971,0.001674,-0.015411,-0.015426
-0.0215,-0.012273,-0.012513,0.0016,-0.015866,-0.016159
-0.021285,-0.012794,-0.013779,0.001303,-0.016321,-0.016525
-0.02107,-0.013017,-0.014411,0.00108,-0.01723,-0.016891
-0.020495,-0.01324,-0.014954,0.000486,-0.017685,-0.017476
-0.020208,-0.013537,-0.016129,0.000189,-0.01814,-0.017769
-0.019849,-0.013984,-0.016762,-0.000257,-0.01914,-0.017989
-0.019202,-0.014281,-0.017304,-0.001148,-0.019595,-0.018355
-0.018843,-0.014504,-0.018479,-0.001594,-0.020141,-0.018502
-0.018484,-0.015025,-0.019022,-0.002113,-0.021141,-0.018575
-0.017694,-0.015322,-0.019564,-0.003302,-0.021596,-0.018648
-0.017335,-0.01562,-0.020558,-0.003822,-0.022051,-0.018648
-0.016904,-0.01614,-0.021101,-0.004416,-0.02287,-0.018648
-0.016114,-0.016438,-0.021462,-0.005678,-0.023233,-0.018502
-0.015755,-0.016735,-0.022186,-0.006347,-0.023597,-0.018355
-0.015324,-0.01733,-0.022457,-0.006941,-0.024052,-0.018209
-0.014605,-0.017627,-0.022638,-0.007684,-0.024234,-0.017769
-0.014318,-0.01785,-0.02309,-0.009095,-0.024416,-0.01755
-0.013959,-0.018222,-0.023361,-0.009763,-0.024325,-0.017257
-0.013672,-0.018445,-0.023451,-0.01058,-0.024234,-0.016525
-0.013097,-0.01852,-0.023813,-0.012065,-0.024052,-0.016085
-0.01281,-0.01852,-0.023994,-0.012808,-0.023415,-0.015719
-0.012522,-0.01852,-0.024174,-0.013625,-0.023051,-0.014694
-0.01202,-0.018371,-0.024446,-0.015036,-0.022597,-0.014182
-0.011804,-0.017999,-0.024536,-0.015704,-0.022051,-0.013523
-0.011517,-0.017776,-0.024626,-0.016373,-0.020778,-0.012278
-0.011014,-0.017479,-0.024626,-0.017635,-0.020141,-0.011546
-0.010799,-0.016884,-0.024626,-0.018229,-0.019413,-0.01074
-0.010511,-0.016512,-0.024626,-0.018824,-0.017867,-0.009203
-0.009937,-0.016214,-0.024536,-0.019789,-0.017139,-0.008324
-0.009649,-0.015694,-0.024355,-0.020235,-0.016321,-0.007372
-0.00929,-0.015396,-0.024174,-0.02068,-0.014592,-0.005542
-0.008572,-0.015173,-0.024084,-0.021423,-0.013865,-0.00459
-0.008213,-0.014802,-0.023542,-0.02172,-0.012955,-0.003638
-0.007782,-0.014653,-0.02327,-0.021943,-0.011227,-0.001661
-0.00692,-0.014504,-0.022909,-0.022314,-0.010317,-0.000709
-0.006489,-0.01443,-0.022186,-0.022388,-0.009317,0.000243
-0.006058,-0.014355,-0.021734,-0.022537,-0.007407,0.001195
-0.005053,-0.01443,-0.021282,-0.022537,-0.006315,0.003098
-0.00455,-0.01443,-0.020287,-0.022463,-0.005315,0.003977
-0.004047,-0.01443,-0.019654,-0.022314,-0.003041,0.004856
-0.00297,-0.01443,-0.019112,-0.022017,-0.001949,0.006393
-0.002467,-0.014207,-0.017756,-0.021869,-0.000858,0.007126
-0.001892,-0.014058,-0.016943,-0.021572,0.001598,0.007858
-0.000743,-0.013835,-0.016219,-0.020977,0.002689,0.009103
-0.000169,-0.013612,-0.014592,-0.02068,0.003872,0.009688
0.000478,-0.012868,-0.013779,-0.020235,0.006237,0.010201
0.001699,-0.012422,-0.013055,-0.019344,0.007328,0.011153
0.002345,-0.011827,-0.011428,-0.018824,0.008511,0.011519
0.00292,-0.010563,-0.010615,-0.018304,0.010603,0.011885
0.004213,-0.009894,-0.009801,-0.017041,0.011603,0.012544
0.004931,-0.00915,-0.008174,-0.016373,0.012604,0.012764
0.005577,-0.007365,-0.00727,-0.015704,0.014423,0.012983
0.007014,-0.006399,-0.006456,-0.014219,0.015333,0.013349
0.00766,-0.005432,-0.004558,-0.013402,0.016151,0.013496
0.008307,-0.003275,-0.003563,-0.012585,0.017788,0.013569
0.0096,-0.002086,-0.002388,-0.011694,0.018607,0.013789
0.010174,-0.00097,-0.001123,-0.009912,0.019335,0.013862
0.010677,0.001484,0.001589,-0.008946,0.020881,0.013862
0.01118,0.002748,0.003126,-0.007981,0.021609,0.013935
0.01197,0.004012,0.004753,-0.00605,0.022336,0.014008
0.012185,0.00654,0.008189,-0.005084,0.023701,0.013935
0.012401,0.00773,0.009906,-0.004044,0.024337,0.013935
0.012545,0.008994,0.011805,-0.002039,0.024883,0.013935
0.012545,0.011374,0.015601,-0.001074,0.02552,0.013862
0.012401,0.012489,0.017681,-0.000108,0.026611,0.013642
0.01197,0.01353,0.01985,0.001971,0.027157,0.013496
0.011754,0.015464,0.02428,0.003011,0.027612,0.013349
0.011467,0.016356,0.026359,0.003976,0.028612,0.012983
0.010893,0.0171,0.028257,0.006056,0.029067,0.01269
0.010605,0.018438,0.031421,0.007096,0.029522,0.012617
0.010246,0.018959,0.032506,0.008135,0.030432,0.012178
0.0096,0.019405,0.033139,0.010141,0.030886,0.012031
0.009312,0.020074,0.033591,0.011255,0.031432,0.011812
0.009025,0.020223,0.03341,0.01222,0.032342,0.011519
0.00845,0.020372,0.032958,0.0143,0.032796,0.011372
0.008163,0.020372,0.031873,0.015339,0.03316,0.011299
0.007948,0.020223,0.03124,0.016305,0.033979,0.011226
0.007517,0.020074,0.030427,0.01831,0.034343,0.011079
0.007301,0.019851,0.028619,0.019276,0.034616,0.011079
0.007158,0.019182,0.027715,0.020241,0.03507,0.011006
0.00687,0.01881,0.02663,0.022098,0.035161,0.01086
0.006727,0.018438,0.02446,0.022989,0.035161,0.010713
0.006583,0.017471,0.023285,0.023954,0.035161,0.010567
0.006439,0.017025,0.02202,0.025663,0.03507,0.010274
0.006296,0.016505,0.020845,0.02648,0.034979,0.010128
0.006224,0.015538,0.018133,0.027296,0.034525,0.009908
0.00608,0.014943,0.016777,0.028856,0.034161,0.009469
0.006008,0.014423,0.01533,0.029599,0.033706,0.009249
0.005865,0.013307,0.012528,0.030341,0.032433,0.009029
0.005793,0.012712,0.011081,0.031604,0.031523,0.00859
0.005649,0.012117,0.009635,0.032198,0.030522,0.00837
0.005506,0.010853,0.006742,0.032644,0.027976,0.008151
0.005362,0.010258,0.005386,0.033312,0.02652,0.007785
0.005147,0.009589,0.00403,0.033461,0.024974,0.007565
0.004931,0.008251,0.001409,0.033535,0.0217,0.007272
0.004787,0.007507,0.000233,0.033312,0.01988,0.006686
0.004213,0.006763,-0.000942,0.032718,0.018061,0.00632
0.003997,0.005127,-0.003021,0.032198,0.014241,0.005881
0.003638,0.004309,-0.004015,0.03153,0.01224,0.004929
0.00292,0.003491,-0.004919,0.029822,0.010239,0.004343
0.002489,0.001632,-0.006547,0.028782,0.006146,0.003611
0.002058,0.00074,-0.00736,0.027742,0.004054,0.00222
0.001053,-0.000152,-0.007993,0.025366,0.002053,0.001414
0.00055,-0.00097,-0.009259,0.024029,-3.9e-05,0.000609
4.7e-05,-0.002681,-0.009891,0.022618,-0.00395,-0.001075
-0.00103,-0.003424,-0.010434,0.019795,-0.005861,-0.001881
-0.001461,-0.004168,-0.011338,0.01831,-0.00768,-0.002759
-0.001964,-0.005432,-0.01179,0.016825,-0.011227,-0.00437
-0.00297,-0.005953,-0.012151,0.013706,-0.012773,-0.005102
-0.003472,-0.006399,-0.012784,0.01222,-0.01432,-0.005834
-0.003903,-0.007291,-0.012965,0.010661,-0.017048,-0.007152
-0.004765,-0.007663,-0.013146,0.00769,-0.018231,-0.007738
-0.005124,-0.00796,-0.013327,0.006205,-0.019322,-0.008251
-0.005484,-0.008555,-0.013417,0.004719,-0.021323,-0.009203
-0.00613,-0.008778,-0.013327,0.001971,-0.022233,-0.009642
-0.006417,-0.009001,-0.013236,0.000709,-0.023142,-0.010154
-0.006705,-0.009373,-0.012875,-0.000554,-0.024689,-0.010521
-0.00692,-0.009448,-0.012694,-0.002782,-0.025416,-0.011326
-0.007279,-0.009671,-0.012423,-0.003747,-0.026144,-0.011765
-0.007423,-0.009819,-0.01179,-0.004713,-0.027236,-0.012058
-0.007566,-0.009894,-0.011428,-0.006347,-0.02769,-0.012864
-0.00771,-0.009894,-0.010976,-0.006941,-0.028054,-0.013156
-0.007782,-0.009968,-0.010163,-0.007609,-0.0286,-0.013523
-0.007782,-0.009894,-0.009711,-0.008649,-0.028691,-0.014328
-0.00771,-0.009894,-0.009259,-0.00902,-0.028782,-0.014694
-0.00771,-0.009819,-0.008174,-0.009392,-0.028691,-0.015133
-0.007566,-0.009671,-0.007631,-0.01006,-0.028509,-0.015939
-0.007351,-0.009596,-0.007089,-0.010357,-0.028418,-0.016305
-0.007207,-0.009299,-0.005914,-0.01058,-0.027963,-0.016744
-0.006992,-0.00915,-0.005281,-0.011323,-0.027781,-0.017476
-0.006633,-0.009001,-0.004648,-0.011768,-0.027417,-0.017769
-0.006345,-0.008555,-0.003383,-0.012214,-0.026599,-0.018135
-0.006058,-0.008258,-0.00275,-0.013254,-0.026144,-0.018648
-0.005555,-0.00796,-0.002027,-0.013773,-0.025689,-0.018794
-0.005268,-0.007737,-0.000761,-0.014219,-0.024416,-0.018941
-0.004981,-0.007068,-0.000219,-0.014739,-0.023779,-0.019161
-0.004406,-0.006771,0.000414,-0.015556,-0.023051,-0.019234
-0.004119,-0.006399,0.001409,-0.015927,-0.021687,-0.019307
-0.00376,-0.005729,0.001861,-0.016299,-0.02105,-0.019453
-0.003113,-0.005358,0.002313,-0.016893,-0.020323,-0.019453
-0.002826,-0.00506,0.003036,-0.01719,-0.019049,-0.019453
-0.002467,-0.004391,0.003307,-0.017413,-0.018413,-0.019453
-0.001749,-0.004093,0.003578,-0.017858,-0.017776,-0.019453
-0.001461,-0.003722,0.00403,-0.018007,-0.01723,-0.019527
-0.001174,-0.003052,0.004211,-0.018229,-0.016139,-0.019453
-0.000456,-0.002681,0.004392,-0.018378,-0.015684,-0.019527
-0.000169,-0.002383,0.004573,-0.018452,-0.015229,-0.019453
0.000119,-0.001714,0.004753,-0.018452,-0.01432,-0.019453
0.000406,-0.001416,0.004844,-0.018378,-0.013865,-0.01938
0.000909,-0.001119,0.004934,-0.018304,-0.013501,-0.019307
0.001053,-0.00045,0.005025,-0.018155,-0.012773,-0.019161
0.001268,-7.8e-05,0.005115,-0.017932,-0.0125,-0.019087
0.001555,0.000145,0.005205,-0.017784,-0.012137,-0.018941
0.001627,0.000814,0.005205,-0.017635,-0.011591,-0.018648
0.001627,0.001112,0.005296,-0.017264,-0.011318,-0.018428
0.001627,0.001335,0.005296,-0.017115,-0.011045,-0.018135
0.001555,0.00193,0.005386,-0.016967,-0.010408,-0.017843
0.001483,0.002153,0.005477,-0.01667,-0.010045,-0.017037
0.001268,0.00245,0.005567,-0.016521,-0.009772,-0.016525
0.001124,0.002897,0.005657,-0.016373,-0.009135,-0.015939
0.000981,0.00312,0.005748,-0.01615,-0.00868,-0.014694
0.000693,0.003343,0.005838,-0.016076,-0.008316,-0.014035
0.00055,0.003715,0.006019,-0.016001,-0.007589,-0.013303
0.000406,0.003863,0.006109,-0.015779,-0.007134,-0.011619
0.000191,0.004086,0.006109,-0.015704,-0.00677,-0.010813
0.000119,0.004235,0.00629,-0.015704,-0.005951,-0.009935
0.000119,0.004458,0.006471,-0.015556,-0.005497,-0.008031
0.000119,0.004607,0.006561,-0.015482,-0.005042,-0.007079
0.000119,0.004756,0.006742,-0.015482,-0.004132,-0.006054
0.000262,0.004979,0.006833,-0.015333,-0.003678,-0.003857
0.000478,0.005127,0.007013,-0.015259,-0.003132,-0.002686
0.000693,0.005276,0.007194,-0.015185,-0.001949,-0.001514
0.000909,0.005425,0.007375,-0.014887,-0.001222,0.000975
0.001412,0.005499,0.007465,-0.014739,-0.000585,0.00222
0.001699,0.005574,0.007737,-0.01459,0.00087,0.003465
0.002058,0.005797,0.007827,-0.014368,0.001689,0.006027
0.002776,0.005871,0.007917,-0.013773,0.002508,0.007345
0.003135,0.005945,0.007917,-0.013476,0.004327,0.008663
0.003566,0.00602,0.007917,-0.013105,0.005236,0.011299
0.004069,0.006094,0.007917,-0.012288,0.006146,0.012617
0.004931,0.006168,0.007737,-0.011842,0.008238,0.013935
0.005434,0.006243,0.007465,-0.011323,0.009238,0.016498
0.005937,0.006317,0.007194,-0.010209,0.01033,0.017816
0.007014,0.006392,0.006923,-0.009614,0.011512,0.01906
0.007589,0.00654,0.006381,-0.00902,0.013786,0.02155
0.008091,0.006615,0.006019,-0.007684,0.014969,0.022722
0.009169,0.006689,0.005657,-0.006941,0.016151,0.023893
0.009743,0.006838,0.004753,-0.006198,0.018607,0.026016
0.010246,0.006912,0.004301,-0.004564,0.019971,0.027042
0.011252,0.006986,0.003849,-0.003673,0.021154,0.02792
0.011683,0.007135,0.002945,-0.002782,0.023701,0.029604
0.012185,0.00721,0.002403,-0.000851,0.024883,0.03041
0.012975,0.007284,0.001951,0.000115,0.026157,0.031142
0.013335,0.007507,0.001228,0.00108,0.028521,0.03224
0.013694,0.007581,0.000957,0.003085,0.029522,0.032679
0.014268,0.007656,0.000685,0.004051,0.030522,0.033119
0.014484,0.00773,0.000233,0.005016,0.03216,0.033412
0.014699,0.007879,-3.8e-05,0.006947,0.032705,0.033705
0.015058,0.007953,-0.000219,0.007838,0.033069,0.033705
0.01513,0.008028,-0.00058,0.00873,0.033251,0.033558
0.015202,0.008176,-0.000761,0.010512,0.03316,0.032899
0.015274,0.008251,-0.001032,0.011329,0.032887,0.032313
0.015202,0.008251,-0.001394,0.012146,0.031978,0.031581
0.01513,0.008325,-0.001575,0.013706,0.03125,0.029751
0.014771,0.008399,-0.001755,0.014448,0.030341,0.028652
0.014556,0.008399,-0.001846,0.015117,0.028339,0.027554
0.01434,0.008399,-0.002207,0.016528,0.027157,0.024991
0.013622,0.008325,-0.002298,0.017196,0.025975,0.023527
0.013263,0.008251,-0.002388,0.01779,0.023428,0.022136
0.012904,0.008028,-0.002479,0.019053,0.022063,0.019207
0.012401,0.007804,-0.002479,0.019573,0.020699,0.017669
0.011395,0.007656,-0.002388,0.020093,0.017788,0.016205
0.010821,0.007061,-0.002027,0.021058,0.016333,0.013203
0.010246,0.006689,-0.001846,0.021504,0.014787,0.011665
0.008953,0.006243,-0.001575,0.021801,0.011876,0.010201
0.008235,0.00535,-0.000851,0.022172,0.010421,0.007418
0.007517,0.00483,-0.000399,0.022618,0.008966,0.0061
0.006008,0.004309,-3.8e-05,0.022766,0.006237,0.004856
0.005147,0.003194,0.000957,0.022915,0.004963,0.002439
0.004356,0.002673,0.001409,0.022766,0.003781,0.001268
0.002704,0.002079,0.001861,0.022618,0.001598,0.00017
0.001843,0.000963,0.002855,0.022395,0.000597,-0.001954
0.000909,0.000368,0.003307,0.021652,-0.000403,-0.002906
-0.000887,-0.000227,0.003669,0.021132,-0.001222,-0.003857
-0.00182,-0.000747,0.004301,0.020612,-0.002677,-0.005688
-0.002754,-0.001863,0.004482,0.019276,-0.003314,-0.006567
-0.004693,-0.002383,0.004663,0.018459,-0.003859,-0.007372
-0.005699,-0.002904,0.004663,0.017642,-0.004678,-0.00891
-0.006705,-0.00387,0.004482,0.015785,-0.004951,-0.009642
-0.008716,-0.004391,0.004301,0.01482,-0.005133,-0.010301
-0.009721,-0.004837,0.003488,0.01378,-0.005497,-0.011546
-0.010655,-0.005729,0.003036,0.011552,-0.005679,-0.012205
-0.012522,-0.006176,0.002403,0.010438,-0.00577,-0.012717
-0.013456,-0.006547,0.000866,0.009249,-0.005951,-0.01323
-0.01439,-0.007291,5.3e-05,0.006873,-0.006133,-0.014035
-0.016042,-0.007663,-0.000851,0.005685,-0.006133,-0.014401
-0.016832,-0.008035,-0.001755,0.004571,-0.006315,-0.014694
-0.017622,-0.008704,-0.003835,0.002268,-0.006315,-0.015133
-0.01834,-0.009001,-0.004829,0.001154,-0.006315,-0.015353
-0.019633,-0.009299,-0.005914,0.000115,-0.006224,-0.015426
-0.020279,-0.009894,-0.007903,-0.001891,-0.006224,-0.015573
-0.020782,-0.010266,-0.008897,-0.002782,-0.006042,-0.015573
-0.02186,-0.010563,-0.009891,-0.003673,-0.00577,-0.015573
-0.022219,-0.011307,-0.01179,-0.005158,-0.005588,-0.015426
-0.02265,-0.011678,-0.012603,-0.005827,-0.005406,-0.01528
-0.023296,-0.012125,-0.013417,-0.006495,-0.005042,-0.015133
-0.023512,-0.013017,-0.014954,-0.007535,-0.004951,-0.014767
-0.023727,-0.013463,-0.015587,-0.007981,-0.004769,-0.014548
-0.024086,-0.013909,-0.016219,-0.008426,-0.004678,-0.014255
-0.024158,-0.014727,-0.017485,-0.009095,-0.004678,-0.013742
-0.024158,-0.015173,-0.018027,-0.009317,-0.004769,-0.013449
-0.024158,-0.015545,-0.01857,-0.00954,-0.004951,-0.013083
-0.024086,-0.016214,-0.019654,-0.009837,-0.005042,-0.012424
-0.024014,-0.016438,-0.020106,-0.009986,-0.005224,-0.011985
-0.023655,-0.016735,-0.020468,-0.009986,-0.005315,-0.011619
-0.02344,-0.016958,-0.021191,-0.01006,-0.005406,-0.01074
-0.023152,-0.017256,-0.021462,-0.010134,-0.005406,-0.010301
-0.022434,-0.01733,-0.021643,-0.010134,-0.005315,-0.009935
-0.022075,-0.017404,-0.021914,-0.010209,-0.005133,-0.009203
-0.021572,-0.017404,-0.022005,-0.010209,-0.005042,-0.008763
-0.020567,-0.01733,-0.022005,-0.010209,-0.004951,-0.008397
-0.019992,-0.017256,-0.021824,-0.010134,-0.004678,-0.007592
-0.019346,-0.017107,-0.021643,-0.01006,-0.004587,-0.007226
-0.017981,-0.016958,-0.021372,-0.009986,-0.004405,-0.006933
-0.017191,-0.016809,-0.020739,-0.009837,-0.004132,-0.006567
-0.016401,-0.016363,-0.020378,-0.00954,-0.003859,-0.005908
-0.014677,-0.016214,-0.019835,-0.009317,-0.003678,-0.005615
-0.013743,-0.015991,-0.019383,-0.009169,-0.003132,-0.005322
-0.01281,-0.015545,-0.018118,-0.008649,-0.002859,-0.004883
-0.011876,-0.015322,-0.017575,-0.008352,-0.002586,-0.004736
-0.009865,-0.015099,-0.016943,-0.008055,-0.00204,-0.004663
-0.008859,-0.014653,-0.015587,-0.007386,-0.001767,-0.00437
-0.007854,-0.01443,-0.014954,-0.007089,-0.001495,-0.00437
-0.005771,-0.014207,-0.014231,-0.006792,-0.000949,-0.004297
-0.004693,-0.013686,-0.012875,-0.006124,-0.000585,-0.004224
-0.003616,-0.013389,-0.012151,-0.005827,-0.000312,-0.00415
-0.001461,-0.013091,-0.011428,-0.00553,5.2e-05,-0.004224
-0.000312,-0.012422,-0.009801,-0.004861,0.000234,-0.00415
0.000765,-0.012125,-0.008897,-0.004564,0.000416,-0.004077
0.00292,-0.011753,-0.008083,-0.004193,0.000688,-0.004077
0.003997,-0.010935,-0.006185,-0.003599,0.000779,-0.003931
0.005003,-0.010489,-0.005191,-0.003227,0.000779,-0.003857
0.006942,-0.010042,-0.004196,-0.00293,0.000779,-0.003711
0.007804,-0.009001,-0.001936,-0.002188,0.000688,-0.003491
0.008666,-0.008406,-0.000761,-0.001891,0.000507,-0.003345
0.010318,-0.007812,0.000505,-0.001519,0.000143,-0.003125
0.011108,-0.007217,0.003126,-0.000777,-0.00013,-0.002906
0.011898,-0.005729,0.004573,-0.000405,-0.000403,-0.002759
0.013406,-0.004986,0.005929,-3.4e-05,-0.001131,-0.002613
0.014125,-0.004242,0.008912,0.000709,-0.001495,-0.00232
0.014915,-0.002532,0.010358,0.00108,-0.001858,-0.002247
0.016351,-0.00164,0.011805,0.001451,-0.002222,-0.0021
0.017069,-0.000747,0.014607,0.001823,-0.003041,-0.001881
0.017788,0.001261,0.015963,0.002343,-0.003496,-0.001661
0.019009,0.002302,0.017319,0.00264,-0.00395,-0.001514
0.019655,0.003343,0.018585,0.002788,-0.004769,-0.001368
0.020158,0.005648,0.021025,0.003085,-0.005224,-0.001002
0.021092,0.006763,0.022291,0.00316,-0.005588,-0.000782
0.021451,0.007953,0.023376,0.003234,-0.006406,-0.000489
0.02181,0.010333,0.025545,0.00316,-0.006679,2.3e-05
0.022097,0.011448,0.026449,0.003085,-0.007043,0.000316
0.022456,0.012712,0.027353,0.003085,-0.007407,0.000536
0.022528,0.015018,0.0288,0.002788,-0.007589,0.001121
0.022528,0.016207,0.029342,0.00264,-0.00768,0.001414
0.022241,0.017323,0.029794,0.002491,-0.007498,0.001707
0.021882,0.019331,0.030517,0.00212,-0.007316,0.002366
0.021523,0.020372,0.030788,0.001971,-0.007043,0.002659
0.020517,0.021264,0.030879,0.001748,-0.006315,0.002952
0.019871,0.0229,0.03106,0.001303,-0.005861,0.003684
0.019152,0.023569,0.03106,0.00108,-0.005224,0.00405
0.017357,0.024238,0.030969,0.000857,-0.00395,0.004416
0.016423,0.025279,0.030788,0.000263,-0.003132,0.005222
0.015346,0.025726,0.030517,-0.000108,-0.002313,0.005661
0.013119,0.026097,0.030336,-0.000405,-0.000494,0.006027
0.011898,0.026469,0.029704,-0.001074,0.000416,0.006979
0.010749,0.026915,0.029252,-0.001445,0.001416,0.007418
0.008379,0.027139,0.02889,-0.001742,0.003599,0.007858
0.007158,0.027213,0.028438,-0.002411,0.004691,0.008736
0.00608,0.027362,0.027534,-0.002708,0.005691,0.009249
0.003926,0.027362,0.026992,-0.003005,0.007965,0.009615
0.00292,0.027362,0.026449,-0.00345,0.009057,0.010567
0.001986,0.027139,0.025274,-0.003673,0.010148,0.010933
0.000191,0.026915,0.024641,-0.003822,0.011239,0.011372
